posting_id,date,country,city,industry,role_category,job_title,experience_level,work_mode,contract_type,language_requirement,salary_from,salary_to,skills_required,days_open
JP020026,2023-11-13,Austria,Linz,Finance & Banking,Data Analyst,Business Analyst,Mid (2-5yr),Hybrid,Permanent,German Required,58955,69639,SQL|Tableau|Python,30
JP020027,2023-11-13,Germany,Munich,Consulting,Data Manager,BI Manager,Senior (5+yr),Hybrid,Permanent,German Required,95557,103781,Excel|Strategy|SQL|Power BI,14
JP020028,2023-11-13,Germany,Cologne,Healthcare,Data Engineer,ETL Developer,Junior (0-2yr),On-site,Freelance,German Required,34480,35871,dbt|Spark|Docker,28
JP020029,2023-11-13,Germany,Stuttgart,Finance & Banking,Data Manager,Analytics Manager,Mid (2-5yr),Remote,Permanent,German Required,55385,56718,SQL|Power BI|Excel|Strategy|Leadership,32
JP020030,2023-11-13,Switzerland,Geneva,Technology,Data Analyst,Junior Data Analyst,Senior (5+yr),Hybrid,Permanent,English OK,90035,92916,Confluence|SAP|Jira|Excel|Tableau|SQL,67
JP020031,2023-11-13,Switzerland,Bern,E-Commerce,Data Engineer,Big Data Engineer,Senior (5+yr),Remote,Freelance,German Required,92775,110208,SQL|Kafka|Spark|Docker|Azure|Airflow,39
JP020032,2023-11-13,Germany,Cologne,Technology,Data Scientist,Data Scientist,Senior (5+yr),Hybrid,Fixed-term,German Required,78979,104979,Azure ML|R|Python|TensorFlow,89
JP020033,2023-11-13,Switzerland,Bern,Energy,BI Developer,Tableau Developer,Senior (5+yr),Hybrid,Permanent,German Required,77422,105800,Looker|SAP BI|SSRS|DAX,65
JP020034,2023-11-13,Austria,Vienna,Energy,Data Manager,Chief Data Officer,Mid (2-5yr),Remote,Freelance,German Required,53126,67911,Power BI|Agile|Excel|Stakeholder Management,79
JP020035,2023-11-13,Germany,Dresden,Technology,Data Engineer,Pipeline Engineer,Senior (5+yr),Remote,Permanent,English OK,84777,101002,SQL|Python|Azure|Airflow|Kafka,58
JP020036,2023-11-13,Switzerland,Bern,Media,Data Scientist,AI Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,39295,42902,R|Scikit-Learn|TensorFlow|SQL|Statistics,86
JP020037,2023-11-13,Germany,Frankfurt,Media,Data Engineer,Pipeline Engineer,Junior (0-2yr),Hybrid,Freelance,German Required,34868,41144,dbt|Docker|Airflow|Python|Databricks,78
JP020038,2023-11-14,Germany,Düsseldorf,Healthcare,BI Developer,Power BI Developer,Senior (5+yr),Hybrid,Freelance,English OK,94960,101846,SAP BI|SQL|SSRS,51
JP020039,2023-11-14,Austria,Salzburg,Automotive,Data Engineer,Pipeline Engineer,Mid (2-5yr),Hybrid,Freelance,English OK,52131,72235,Docker|Spark|Python|dbt|Kafka,31
JP020040,2023-11-14,Germany,Frankfurt,Consulting,Data Engineer,Data Platform Engineer,Junior (0-2yr),Hybrid,Permanent,German Required,40533,44132,Python|Docker|Airflow|Databricks,38
JP020041,2023-11-14,Germany,Frankfurt,Automotive,BI Developer,Tableau Developer,Mid (2-5yr),On-site,Freelance,German Required,53707,66392,SQL|Looker|Tableau|Excel|SAP BI,61
JP020042,2023-11-14,Austria,Linz,Technology,Data Analyst,Data Analyst,Junior (0-2yr),Remote,Freelance,German Required,37305,48228,Power BI|SAP|Excel|Tableau,33
JP020043,2023-11-14,Germany,Berlin,Manufacturing,Data Scientist,AI Analyst,Junior (0-2yr),Hybrid,Permanent,English OK,34826,39956,TensorFlow|SQL|Python|Statistics,74
JP020044,2023-11-14,Germany,Stuttgart,Logistics,BI Developer,Tableau Developer,Senior (5+yr),Hybrid,Permanent,English OK,96564,104624,Power BI|Looker|SAP BI|Excel|Tableau,79
JP020045,2023-11-14,Germany,Dresden,Finance & Banking,Data Scientist,Research Analyst,Mid (2-5yr),Hybrid,Freelance,German Required,51027,52688,Machine Learning|R|Python,79
JP020046,2023-11-14,Austria,Salzburg,Technology,Data Analyst,BI Analyst,Mid (2-5yr),Hybrid,Permanent,German Required,60147,71830,Confluence|Python|SAP,44
JP020047,2023-11-14,Germany,Hamburg,Media,Data Engineer,Data Engineer,Junior (0-2yr),Hybrid,Fixed-term,English OK,38285,43336,Kafka|Docker|Azure|Databricks|SQL,23
JP020048,2023-11-14,Switzerland,Zurich,Manufacturing,Data Analyst,Junior Data Analyst,Mid (2-5yr),On-site,Permanent,German Required,56070,64143,SAP|Excel|SQL,42
JP020049,2023-11-14,Germany,Munich,Consulting,Data Manager,Data Manager,Junior (0-2yr),Hybrid,Permanent,German Required,38322,45135,Stakeholder Management|Excel|Power BI|Leadership|Strategy,24
JP020050,2023-11-14,Austria,Linz,Manufacturing,Data Engineer,Big Data Engineer,Mid (2-5yr),Hybrid,Freelance,English OK,51947,70795,Kafka|Azure|Python|Airflow|Docker|Databricks,44
JP020051,2023-11-14,Germany,Frankfurt,Healthcare,Data Manager,BI Manager,Senior (5+yr),Remote,Permanent,German Required,80003,83056,SQL|Leadership|Agile|Excel|Strategy,90
JP020052,2023-11-14,Austria,Linz,Energy,Data Scientist,ML Engineer,Mid (2-5yr),On-site,Permanent,German Required,54423,56393,TensorFlow|Azure ML|SQL|Scikit-Learn|Machine Learning|Statistics,88
JP020053,2023-11-14,Germany,Dresden,Finance & Banking,Data Analyst,Reporting Analyst,Junior (0-2yr),On-site,Permanent,German Required,32969,43554,Jira|Confluence|Power BI|Python,22
JP020054,2023-11-14,Austria,Graz,Technology,Data Manager,Head of Data,Junior (0-2yr),On-site,Freelance,English OK,39847,43076,SQL|Stakeholder Management|Excel|Power BI,39
JP020055,2023-11-14,Germany,Munich,E-Commerce,Data Analyst,Reporting Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,40593,49644,Python|Tableau|SAP,59
JP020056,2023-11-14,Germany,Cologne,Manufacturing,Data Analyst,Data Analyst,Junior (0-2yr),Remote,Permanent,German Required,36331,43386,Python|Power BI|SQL,62
JP020057,2023-11-14,Germany,Düsseldorf,Logistics,Data Analyst,Reporting Analyst,Senior (5+yr),On-site,Fixed-term,German Required,89181,101543,Python|Excel|SAP|Tableau|Power BI|Jira,59
JP020058,2023-11-14,Austria,Linz,Media,Data Scientist,Data Scientist,Mid (2-5yr),Hybrid,Permanent,English OK,60136,67387,SQL|TensorFlow|Azure ML|Scikit-Learn|Python|Statistics,21
JP020059,2023-11-14,Germany,Frankfurt,Technology,Data Scientist,ML Engineer,Mid (2-5yr),Remote,Permanent,German Required,55655,58876,Scikit-Learn|R|Azure ML|Statistics|Machine Learning,10
JP020060,2023-11-14,Switzerland,Lausanne,Healthcare,Data Manager,BI Manager,Junior (0-2yr),On-site,Permanent,English OK,34922,49951,SQL|Power BI|Excel|Agile|Stakeholder Management,56
JP020061,2023-11-14,Germany,Leipzig,Consulting,Data Engineer,Data Platform Engineer,Junior (0-2yr),On-site,Freelance,German Required,33246,40493,Azure|Spark|Databricks|Docker|Python,83
JP020062,2023-11-14,Germany,Leipzig,E-Commerce,Data Analyst,BI Analyst,Junior (0-2yr),On-site,Permanent,German Required,40865,48624,Jira|SQL|Tableau|SAP|Excel|Power BI,12
JP020063,2023-11-14,Germany,Stuttgart,Logistics,Data Scientist,AI Analyst,Junior (0-2yr),Remote,Fixed-term,German Required,38498,39606,Azure ML|SQL|Statistics,42
JP020064,2023-11-14,Germany,Munich,Technology,Data Scientist,Data Scientist,Mid (2-5yr),Remote,Permanent,German Required,51742,57937,TensorFlow|Statistics|SQL|Scikit-Learn|Python,78
JP020065,2023-11-14,Germany,Munich,Finance & Banking,Data Analyst,Data Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,33188,39592,Power BI|SAP|Jira|Tableau,65
JP020066,2023-11-14,Switzerland,Zurich,Consulting,Data Analyst,Junior Data Analyst,Mid (2-5yr),Hybrid,Permanent,German Required,59937,61499,Excel|Tableau|Jira|Power BI|Python|SAP,16
JP020067,2023-11-14,Germany,Stuttgart,Media,Data Manager,Data Manager,Mid (2-5yr),On-site,Permanent,German Required,55972,69600,Strategy|SQL|Power BI,43
JP020068,2023-11-14,Germany,Düsseldorf,Technology,Data Manager,Data Manager,Junior (0-2yr),Hybrid,Fixed-term,English OK,35476,43339,Strategy|Leadership|SQL|Excel|Stakeholder Management,7
JP020069,2023-11-14,Germany,Hamburg,E-Commerce,Data Analyst,Reporting Analyst,Mid (2-5yr),On-site,Freelance,German Required,56191,74441,Tableau|Power BI|Jira,86
JP020070,2023-11-14,Switzerland,Bern,Media,Data Analyst,Reporting Analyst,Senior (5+yr),Remote,Permanent,English OK,89619,94612,Excel|Jira|Python|SQL|Confluence,70
JP020071,2023-11-14,Germany,Berlin,Technology,BI Developer,BI Developer,Mid (2-5yr),Remote,Fixed-term,German Required,60909,69127,Tableau|Looker|Power BI|SAP BI|SQL|DAX,74
JP020072,2023-11-14,Germany,Dresden,Logistics,Data Engineer,Pipeline Engineer,Mid (2-5yr),Hybrid,Permanent,German Required,56460,63307,Python|SQL|Spark|Airflow|Kafka|dbt,90
JP020073,2023-11-14,Austria,Innsbruck,Consulting,BI Developer,Power BI Developer,Junior (0-2yr),Hybrid,Permanent,German Required,34336,47299,DAX|SQL|Power BI|SAP BI|Excel,20
JP020074,2023-11-14,Germany,Düsseldorf,Healthcare,BI Developer,Tableau Developer,Mid (2-5yr),Hybrid,Permanent,German Required,60135,61938,Looker|SSRS|Tableau|Power BI|Excel|DAX,62
JP020075,2023-11-14,Germany,Düsseldorf,E-Commerce,Data Analyst,BI Analyst,Mid (2-5yr),On-site,Permanent,German Required,55702,68502,SQL|Python|Power BI|Confluence|Excel|Tableau,71
JP020076,2023-11-14,Germany,Hamburg,Finance & Banking,Data Engineer,Data Engineer,Senior (5+yr),Hybrid,Freelance,German Required,86381,94923,Docker|Azure|Databricks|SQL,72
JP020077,2023-11-14,Switzerland,Bern,Energy,BI Developer,Reporting Developer,Senior (5+yr),Hybrid,Permanent,German Required,81659,117744,Looker|SQL|Tableau|Excel|SSRS|Power BI,53
JP020078,2023-11-14,Switzerland,Bern,E-Commerce,Data Analyst,BI Analyst,Senior (5+yr),Hybrid,Permanent,English OK,81815,109030,Power BI|Excel|Jira|Confluence|SQL|Python,65
JP020079,2023-11-14,Germany,Hamburg,Energy,Data Analyst,Data Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,32067,34904,Power BI|Tableau|Confluence,42
JP020080,2023-11-14,Switzerland,Geneva,Automotive,BI Developer,Reporting Developer,Junior (0-2yr),On-site,Permanent,German Required,40355,43293,Tableau|DAX|SAP BI,85
JP020081,2023-11-14,Austria,Salzburg,Logistics,Data Engineer,Big Data Engineer,Junior (0-2yr),Hybrid,Fixed-term,German Required,35265,48766,SQL|Docker|Airflow|dbt,13
JP020082,2023-11-14,Germany,Berlin,Energy,Data Analyst,Business Analyst,Junior (0-2yr),Hybrid,Fixed-term,German Required,32681,32737,Power BI|Confluence|Excel|Tableau|SAP|SQL,49
JP020083,2023-11-14,Switzerland,Zurich,Technology,Data Scientist,AI Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,39527,41133,Scikit-Learn|TensorFlow|Azure ML,63
JP020084,2023-11-14,Austria,Graz,Energy,Data Analyst,Business Analyst,Senior (5+yr),Remote,Permanent,German Required,81855,92931,Confluence|Jira|Power BI|Python|SQL|Excel,19
JP020085,2023-11-14,Germany,Leipzig,Technology,Data Engineer,Big Data Engineer,Mid (2-5yr),Hybrid,Permanent,English OK,56899,71105,Spark|SQL|Airflow,73
JP020086,2023-11-14,Germany,Stuttgart,Media,BI Developer,Power BI Developer,Mid (2-5yr),On-site,Permanent,German Required,57022,59254,SQL|Tableau|SSRS|DAX|Excel|SAP BI,40
JP020087,2023-11-15,Austria,Graz,Finance & Banking,Data Analyst,BI Analyst,Mid (2-5yr),Hybrid,Fixed-term,German Required,59914,73251,SQL|Jira|Power BI|Excel,12
JP020088,2023-11-15,Germany,Stuttgart,E-Commerce,Data Scientist,Data Scientist,Junior (0-2yr),On-site,Permanent,German Required,34017,39235,Scikit-Learn|Azure ML|Python,55
JP020089,2023-11-15,Germany,Dresden,Healthcare,Data Analyst,Reporting Analyst,Senior (5+yr),On-site,Permanent,German Required,91705,96540,Confluence|SAP|Python|Power BI|Jira,70
JP020090,2023-11-15,Germany,Cologne,Logistics,BI Developer,Tableau Developer,Junior (0-2yr),On-site,Fixed-term,German Required,36180,44955,DAX|Excel|SQL|Power BI|Tableau,73
JP020091,2023-11-15,Switzerland,Zurich,Energy,Data Analyst,Junior Data Analyst,Senior (5+yr),On-site,Permanent,German Required,93933,118425,Excel|Confluence|Power BI|Jira|Python|SQL,15
JP020092,2023-11-15,Germany,Frankfurt,Automotive,BI Developer,BI Consultant,Mid (2-5yr),Remote,Fixed-term,German Required,58711,59504,Excel|SAP BI|SQL|SSRS|Looker|DAX,46
JP020093,2023-11-15,Germany,Hamburg,Logistics,Data Scientist,AI Analyst,Junior (0-2yr),Remote,Freelance,English OK,33071,48029,TensorFlow|Python|Statistics,68
JP020094,2023-11-15,Germany,Dresden,Automotive,Data Analyst,BI Analyst,Mid (2-5yr),Hybrid,Permanent,English OK,57082,65733,SAP|Power BI|SQL,24
JP020095,2023-11-15,Germany,Cologne,E-Commerce,Data Manager,Data Manager,Mid (2-5yr),Hybrid,Permanent,German Required,53112,73965,Agile|Excel|Leadership|Power BI|Strategy|SQL,36
JP020096,2023-11-15,Switzerland,Zurich,Automotive,BI Developer,Reporting Developer,Mid (2-5yr),On-site,Permanent,German Required,50093,51713,SSRS|SQL|Looker|Excel,71
JP020097,2023-11-15,Germany,Hamburg,Manufacturing,Data Scientist,ML Engineer,Senior (5+yr),On-site,Permanent,German Required,82379,86447,TensorFlow|Machine Learning|Statistics|Azure ML|Python,53
JP020098,2023-11-15,Germany,Hamburg,Logistics,Data Engineer,Data Platform Engineer,Mid (2-5yr),Hybrid,Freelance,German Required,54688,59059,Databricks|dbt|Python,28
JP020099,2023-11-15,Germany,Leipzig,Finance & Banking,Data Engineer,Data Platform Engineer,Mid (2-5yr),Remote,Permanent,German Required,61609,63223,Docker|SQL|Airflow|dbt|Python,17
JP020100,2023-11-15,Germany,Cologne,Consulting,BI Developer,Power BI Developer,Mid (2-5yr),Hybrid,Permanent,German Required,52479,62965,Looker|SSRS|DAX|Excel|SAP BI,85
JP020101,2023-11-15,Germany,Nuremberg,Energy,Data Analyst,Business Analyst,Senior (5+yr),Hybrid,Permanent,German Required,80352,84929,SQL|SAP|Confluence|Jira,40
JP020102,2023-11-15,Austria,Linz,Consulting,Data Manager,Head of Data,Junior (0-2yr),Remote,Fixed-term,German Required,34586,47952,SQL|Leadership|Stakeholder Management|Power BI|Strategy,74
JP020103,2023-11-15,Switzerland,Lausanne,Manufacturing,Data Analyst,BI Analyst,Senior (5+yr),Hybrid,Permanent,German Required,85649,105204,Jira|Excel|Tableau,64
JP020104,2023-11-15,Switzerland,Basel,Manufacturing,Data Manager,BI Manager,Junior (0-2yr),Remote,Freelance,German Required,35829,42970,Strategy|SQL|Excel|Stakeholder Management,26
JP020105,2023-11-15,Germany,Berlin,Finance & Banking,Data Scientist,ML Engineer,Mid (2-5yr),Hybrid,Permanent,German Required,54388,60462,TensorFlow|Machine Learning|R,67
JP020106,2023-11-15,Germany,Frankfurt,Manufacturing,Data Scientist,Data Scientist,Junior (0-2yr),Remote,Permanent,English OK,36041,36715,SQL|Azure ML|Scikit-Learn|Statistics|Python,63
JP020107,2023-11-15,Germany,Leipzig,Media,BI Developer,Power BI Developer,Junior (0-2yr),On-site,Permanent,German Required,37936,42504,Power BI|SSRS|SAP BI|DAX|Looker|SQL,38
JP020108,2023-11-15,Germany,Frankfurt,Media,BI Developer,BI Consultant,Junior (0-2yr),Remote,Permanent,English OK,36481,48943,SQL|SAP BI|SSRS|Excel|Power BI|Tableau,75
JP020109,2023-11-15,Switzerland,Geneva,Logistics,Data Engineer,ETL Developer,Junior (0-2yr),Hybrid,Permanent,German Required,39082,48864,Airflow|Python|Docker|dbt|SQL|Databricks,59
JP020110,2023-11-15,Switzerland,Geneva,Media,Data Engineer,ETL Developer,Junior (0-2yr),On-site,Freelance,English OK,33344,35077,Azure|Spark|Airflow,35
JP020111,2023-11-15,Austria,Linz,Energy,Data Engineer,Data Platform Engineer,Mid (2-5yr),Hybrid,Fixed-term,German Required,56954,67866,Azure|Docker|Databricks|Python|Airflow,41
JP020112,2023-11-15,Germany,Nuremberg,Manufacturing,Data Scientist,Data Scientist,Mid (2-5yr),Hybrid,Permanent,English OK,53972,63839,Azure ML|R|TensorFlow|SQL|Statistics,71
JP020113,2023-11-15,Austria,Vienna,E-Commerce,Data Manager,BI Manager,Junior (0-2yr),Remote,Permanent,German Required,38319,45101,SQL|Leadership|Excel,37
JP020114,2023-11-15,Switzerland,Zurich,Manufacturing,Data Engineer,ETL Developer,Senior (5+yr),Remote,Permanent,German Required,86181,95202,SQL|Docker|Python|Spark|Azure|Kafka,79
JP020115,2023-11-15,Austria,Graz,Automotive,Data Manager,Data Manager,Junior (0-2yr),Hybrid,Permanent,German Required,37576,43633,Strategy|Leadership|Power BI,80
JP020116,2023-11-15,Germany,Berlin,Healthcare,Data Engineer,Data Engineer,Mid (2-5yr),Hybrid,Permanent,German Required,57570,69230,Kafka|Airflow|Python|Docker|dbt,64
JP020117,2023-11-15,Germany,Frankfurt,Healthcare,Data Engineer,Data Platform Engineer,Junior (0-2yr),Hybrid,Permanent,German Required,37646,38194,Databricks|Spark|dbt|Airflow|SQL,58
JP020118,2023-11-15,Germany,Dresden,Manufacturing,Data Scientist,Research Analyst,Junior (0-2yr),On-site,Permanent,German Required,34899,37262,TensorFlow|SQL|Statistics|Python,72
JP020119,2023-11-16,Germany,Cologne,Manufacturing,Data Scientist,Quantitative Analyst,Junior (0-2yr),Hybrid,Fixed-term,German Required,37621,48160,Python|SQL|Statistics|Azure ML|Scikit-Learn,89
JP020120,2023-11-16,Switzerland,Lausanne,Technology,Data Manager,Chief Data Officer,Junior (0-2yr),On-site,Permanent,German Required,34367,43429,Leadership|Strategy|SQL|Agile|Power BI,49
JP020121,2023-11-16,Austria,Graz,Manufacturing,Data Engineer,Data Engineer,Mid (2-5yr),Hybrid,Permanent,German Required,61576,68629,Azure|Spark|Python|Kafka,87
JP020122,2023-11-16,Germany,Frankfurt,Logistics,Data Manager,Data Manager,Junior (0-2yr),Remote,Fixed-term,German Required,37374,45291,SQL|Excel|Stakeholder Management,90
JP020123,2023-11-16,Germany,Berlin,Logistics,BI Developer,Tableau Developer,Junior (0-2yr),Remote,Permanent,German Required,32019,33294,Tableau|SSRS|Power BI|SQL,71
JP020124,2023-11-16,Switzerland,Geneva,Healthcare,BI Developer,Power BI Developer,Senior (5+yr),Hybrid,Fixed-term,German Required,85470,97807,Tableau|SAP BI|SSRS|Excel,62
JP020125,2023-11-16,Germany,Hamburg,Healthcare,Data Engineer,Data Platform Engineer,Senior (5+yr),Hybrid,Fixed-term,German Required,93455,109328,Airflow|dbt|SQL,85
JP020126,2023-11-16,Germany,Berlin,Healthcare,BI Developer,Tableau Developer,Junior (0-2yr),Hybrid,Permanent,German Required,32638,43929,SQL|SAP BI|SSRS|Excel|Looker,58
JP020127,2023-11-16,Germany,Düsseldorf,Healthcare,Data Manager,Chief Data Officer,Senior (5+yr),Hybrid,Fixed-term,German Required,81456,106378,Leadership|Agile|Excel,88
JP020128,2023-11-16,Austria,Innsbruck,Technology,BI Developer,Power BI Developer,Senior (5+yr),Remote,Permanent,German Required,76012,119917,Looker|SQL|SAP BI|Tableau,67
JP020129,2023-11-16,Switzerland,Basel,Energy,Data Engineer,ETL Developer,Junior (0-2yr),Hybrid,Permanent,German Required,34752,46357,Kafka|Azure|dbt,66
JP020130,2023-11-16,Germany,Munich,Logistics,Data Engineer,Pipeline Engineer,Senior (5+yr),Hybrid,Fixed-term,German Required,81219,104713,Databricks|dbt|Python|SQL,59
JP020131,2023-11-16,Austria,Linz,Energy,Data Manager,Data Manager,Junior (0-2yr),Hybrid,Fixed-term,German Required,35201,49049,Stakeholder Management|Strategy|Agile|Excel|SQL|Leadership,36
JP020132,2023-11-16,Germany,Berlin,Technology,Data Manager,Chief Data Officer,Junior (0-2yr),Hybrid,Permanent,German Required,32106,35946,Stakeholder Management|Strategy|Leadership|Power BI,45
JP020133,2023-11-16,Switzerland,Geneva,Energy,Data Manager,Head of Data,Mid (2-5yr),Hybrid,Permanent,German Required,57092,57895,Strategy|Stakeholder Management|Leadership|Power BI,77
JP020134,2023-11-16,Austria,Linz,Automotive,Data Engineer,Data Engineer,Mid (2-5yr),Remote,Permanent,German Required,59463,60930,SQL|Airflow|Docker|Python,79
JP020135,2023-11-16,Germany,Düsseldorf,E-Commerce,Data Manager,Chief Data Officer,Mid (2-5yr),Hybrid,Freelance,German Required,53855,61140,Stakeholder Management|Power BI|SQL|Excel,74
JP020136,2023-11-16,Germany,Cologne,Manufacturing,Data Engineer,ETL Developer,Senior (5+yr),Hybrid,Permanent,German Required,83980,90114,Kafka|Spark|Azure|Databricks,10
JP020137,2023-11-16,Germany,Leipzig,Logistics,Data Engineer,Pipeline Engineer,Junior (0-2yr),Remote,Freelance,English OK,36228,38240,Airflow|Azure|Kafka|Databricks,20
JP020138,2023-11-16,Germany,Hamburg,E-Commerce,Data Analyst,Data Analyst,Junior (0-2yr),Hybrid,Freelance,German Required,37123,44979,SAP|Jira|Excel,48
JP020139,2023-11-16,Germany,Berlin,Media,Data Engineer,Data Engineer,Mid (2-5yr),On-site,Freelance,German Required,60280,71184,Databricks|Docker|Airflow,30
